LocationId;ProductId;ValidationDateTime;CalculatedProbability
2567;288527;2023-07-22 14:59:54.000;0.4316622595172622
1213;288527;2023-07-22 15:00:40.000;0.08399955495124865
1512;288527;2023-07-22 15:00:49.000;0.2955192283307982
1881;288527;2023-07-23 14:57:29.000;0.521679601521879
367;288527;2023-07-23 14:57:59.000;0.15487808862791516
715;288527;2023-07-23 14:58:40.000;0.0723517928278357
2517;288527;2023-07-23 14:58:50.000;0.05197605157172685
1080;288527;2023-07-23 14:59:28.000;0.07427388549063149
2686;288527;2023-07-23 14:59:40.000;0.38570112473684093
2893;288527;2023-07-23 15:00:29.000;0.2945812883512005
1642;288527;2023-07-23 15:00:45.000;0.38725724332433437
1796;288527;2023-07-24 14:57:19.000;0.07652915787748754
2172;288527;2023-07-24 14:58:10.000;0.028069125770876904
921;288527;2023-07-24 14:59:29.000;0.3605814047157623
1175;288527;2023-07-24 15:00:39.000;0.062495742244855726
2167;288527;2023-07-24 15:31:54.467;0.12785224066550324
1736;288527;2023-07-25 14:57:11.000;0.4481217248407759
1885;288527;2023-07-25 14:57:31.000;0.5155745435418703
2568;288527;2023-07-25 14:59:19.000;0.2510544656283297
2706;288527;2023-07-25 15:00:14.000;0.24201845594363053
2872;288527;2023-07-25 15:01:06.000;0.05699197034168226
1539;288527;2023-07-25 15:01:18.000;0.33567368596503727
2923;288527;2023-07-25 15:01:28.000;0.03937404747167924
1881;288527;2023-07-26 14:57:30.000;0.47741896326222655
1923;288527;2023-07-26 14:57:44.000;0.06953140555770895
2065;288527;2023-07-26 14:57:58.000;0.13336553956839467
367;288527;2023-07-26 14:58:14.000;0.18339550956354977
618;288527;2023-07-26 14:58:46.000;0.1987490756000442
708;288527;2023-07-26 14:58:57.000;0.046624752026303215
2567;288527;2023-07-26 14:59:20.000;0.4333766036980226
872;288527;2023-07-26 14:59:25.000;0.251479775728459
2640;288527;2023-07-26 14:59:42.000;0.29076920557123304
2660;288527;2023-07-26 14:59:49.000;0.4131168471216453
2686;288527;2023-07-26 15:00:08.000;0.36804764900990533
1175;288527;2023-07-26 15:00:35.000;0.07779613844072003
2893;288527;2023-07-26 15:01:00.000;0.28636272017147957
2896;288527;2023-07-26 15:01:07.000;0.1125124346203892
2950;288527;2023-07-26 15:01:26.000;0.29469829308679907
2172;288527;2023-07-27 14:58:14.000;0.030240107764155373
2664;288527;2023-07-27 14:59:52.000;0.337223050056626
1080;288527;2023-07-27 14:59:54.000;0.08597704770943726
1159;288527;2023-07-27 15:00:27.000;0.37022893151660236
2730;288527;2023-07-27 15:00:27.000;0.30687087566513743
1213;288527;2023-07-27 15:00:41.000;0.13881730451454136
2931;288527;2023-07-27 15:01:10.000;0.18856187843668532
1712;288527;2023-07-27 15:01:30.000;0.11410945193844892
1881;288527;2023-07-28 15:02:20.000;0.5936935931828887
2660;288527;2023-07-28 15:02:20.000;0.4924706652428831
292;288527;2023-07-28 15:02:27.000;0.41424199174556564
2686;288527;2023-07-28 15:02:45.000;0.2776940066870896
2223;288527;2023-07-28 15:03:28.000;0.028751759178343907
2923;288527;2023-07-28 15:04:07.000;0.05891618620956584
1431;288527;2023-07-28 15:49:56.000;0.24004802109628487
2640;288527;2023-07-29 14:57:23.000;0.2133833363430476
1080;288527;2023-07-29 14:57:32.000;0.054313070740858595
2011;288527;2023-07-29 14:57:44.000;0.07696009716195837
367;288527;2023-07-29 14:58:03.000;0.07396721350810044
1151;288527;2023-07-29 14:58:09.000;0.029997011620250983
2219;288527;2023-07-29 14:58:16.000;0.10342606448773398
2811;288527;2023-07-29 14:58:34.000;0.06837488566721146
715;288527;2023-07-29 14:58:56.000;0.09451393164316131
2506;288527;2023-07-29 14:59:09.000;0.08527705692924582
2945;288527;2023-07-29 14:59:15.000;0.08065142277051635
2950;288527;2023-07-29 14:59:22.000;0.11931145769778957
2659;288527;2023-07-30 14:57:25.000;0.07193741713320906
2019;288527;2023-07-30 14:57:44.000;0.055302443626851314
2256;288527;2023-07-30 14:58:13.000;0.07019909974659856
1175;288527;2023-07-30 14:58:14.000;0.03783453960081519
2872;288527;2023-07-30 14:58:32.000;0.04626993361972923
1539;288527;2023-07-30 14:58:35.000;0.054596814599373066
708;288527;2023-07-30 14:58:37.000;0.025632699427587603
2907;288527;2023-07-30 14:58:42.000;0.0527495203887502
2686;288527;2023-07-31 14:57:36.000;0.06562618932618952
756;288527;2023-07-31 14:57:53.000;0.04200864546940942
2582;288527;2023-07-31 14:57:53.000;0.043725632004310726
2172;288527;2023-07-31 14:57:56.000;0.028447167152631098
367;288527;2023-07-31 14:58:50.000;0.053827368902892005
559;288527;2023-07-31 14:59:50.000;0.043268453319281315
1736;288527;2023-07-31 15:00:00.000;0.05499239217699615
2103;288527;2023-07-31 15:00:34.000;0.08738593546489037
2148;288527;2023-07-31 15:00:38.000;0.12031094602523143
2811;288527;2023-07-31 15:05:51.000;0.04275203631765277
2950;288527;2023-07-31 15:06:58.000;0.05525091772505077
1512;288527;2023-08-01 14:57:57.000;0.04821770384536328
2019;288527;2023-08-01 14:58:04.000;0.0587808741997558
1642;288527;2023-08-01 14:58:13.000;0.04328276896602942
1175;288527;2023-08-01 14:58:28.000;0.06632148664556729
2640;288527;2023-08-01 14:58:29.000;0.16137721229308183
1005;288527;2023-08-01 14:58:30.000;0.06302771608392924
809;288527;2023-08-01 14:58:33.000;0.420401654560829
2517;288527;2023-08-01 14:58:45.000;0.056571089555910864
1712;288527;2023-08-01 14:59:02.000;0.04566435466752741
2872;288527;2023-08-01 14:59:38.000;0.06125995147345408
2553;288527;2023-08-01 15:00:11.000;0.053028979222610476
2686;288527;2023-08-02 14:57:06.000;0.0736625109232082
2256;288527;2023-08-02 14:57:15.000;0.07637465059008702
2923;288527;2023-08-02 14:57:21.000;0.040337222031168476
2459;288527;2023-08-02 14:57:32.000;0.10730539421430176
2896;288527;2023-08-02 14:58:19.000;0.09920181015377996
1083;288527;2023-08-02 14:58:39.000;0.05659362775430729
2568;288527;2023-08-02 14:59:24.000;0.04043470271897246
513;288527;2023-08-03 14:57:28.000;0.029273436120595832
872;288527;2023-08-03 14:58:10.000;0.05168322970389585
1885;288527;2023-08-03 14:58:33.000;0.050114233227573454
2705;288527;2023-08-03 14:58:41.000;0.14595640806586008
356;288527;2023-08-03 14:58:42.000;0.036777068555690996
2664;288527;2023-08-03 14:59:13.000;0.20940474316959576
1923;288527;2023-08-03 14:59:17.000;0.07180927147457168
2686;288527;2023-08-04 14:57:18.000;0.05973008730481099
2706;288527;2023-08-04 14:57:23.000;0.04256831474282535
2223;288527;2023-08-04 14:57:43.000;0.02889374430566025
367;288527;2023-08-04 14:57:44.000;0.04992057140857416
1083;288527;2023-08-04 14:57:45.000;0.0783118961615035
1129;288527;2023-08-04 14:57:51.000;0.05319614462625524
1118;288527;2023-08-04 14:58:08.000;0.06344400614434319
1213;288527;2023-08-04 14:58:19.000;0.054804746600817154
708;288527;2023-08-04 14:58:35.000;0.02783439132771231
2019;288606;2023-07-22 14:58:47.000;0.16619598510841688
1005;288606;2023-07-22 14:59:50.000;0.07805568455367423
1579;288606;2023-07-22 15:01:02.000;0.07155019417425194
1885;288606;2023-07-23 14:57:33.000;0.4230709084743419
2219;288606;2023-07-23 14:58:03.000;0.1633436726544629
618;288606;2023-07-23 14:58:27.000;0.37291712489732093
1422;288606;2023-07-23 15:00:16.000;0.042073689943776006
1431;288606;2023-07-23 15:00:17.000;0.9025249575249076
1539;288606;2023-07-23 15:00:32.000;0.3879181734455487
2950;288606;2023-07-23 15:00:55.000;0.3490795188562524
125;288606;2023-07-24 14:57:30.000;0.09193795604493753
2011;288606;2023-07-24 14:57:48.000;0.40048994045943126
390;288606;2023-07-24 14:58:16.000;0.156817886250703
566;288606;2023-07-24 14:58:31.000;0.6250229802810361
2489;288606;2023-07-24 14:58:50.000;0.6140859778898784
873;288606;2023-07-24 14:59:22.000;0.26482358152190105
1083;288606;2023-07-24 14:59:59.000;0.07398634158123615
1118;288606;2023-07-24 15:00:15.000;0.23208521821682748
2708;288606;2023-07-24 15:00:21.000;0.38369510554410735
1512;288606;2023-07-24 15:00:54.000;0.4352029922164543
1655;288606;2023-07-24 15:01:22.000;0.2924579360370922
1717;288606;2023-07-24 15:01:36.000;0.20699774629054216
63;288606;2023-07-25 14:57:04.000;0.7684032556385275
1736;288606;2023-07-25 14:57:11.000;0.517756584586162
2219;288606;2023-07-25 14:58:12.000;0.4289460539127099
999;288606;2023-07-25 14:59:36.000;0.45057582482958203
1091;288606;2023-07-25 15:00:01.000;0.06757364447884444
2855;288606;2023-07-25 15:01:02.000;0.03319385584505924
1539;288606;2023-07-25 15:01:15.000;0.39963576216995056
125;288606;2023-07-26 14:57:31.000;0.1118284700990472
1885;288606;2023-07-26 14:57:34.000;0.40053535275151414
157;288606;2023-07-26 14:57:36.000;0.24635720899124444
1896;288606;2023-07-26 14:57:37.000;0.29061544801741324
292;288606;2023-07-26 14:57:59.000;0.5658016123427321
618;288606;2023-07-26 14:58:46.000;0.5950913341913074
2553;288606;2023-07-26 14:59:16.000;0.3232924427148368
2660;288606;2023-07-26 14:59:48.000;0.47130668570725165
1080;288606;2023-07-26 14:59:53.000;0.17576719247311148
2708;288606;2023-07-26 15:00:19.000;0.40098246810125326
2923;288606;2023-07-26 15:01:12.000;0.03996866614971582
1796;288606;2023-07-27 14:57:16.000;0.18234160687628348
325;288606;2023-07-27 14:58:10.000;0.26663260007663925
2223;288606;2023-07-27 14:58:23.000;0.02849927095269449
2256;288606;2023-07-27 14:58:26.000;0.20379875899049874
776;288606;2023-07-27 14:59:10.000;0.1856147472166081
2582;288606;2023-07-27 14:59:22.000;0.27723142776088117
1118;288606;2023-07-27 15:00:10.000;0.10181531788320176
1159;288606;2023-07-27 15:00:27.000;0.750260000195501
2772;288606;2023-07-27 15:00:29.000;0.034202737262593964
1170;288606;2023-07-27 15:00:30.000;0.604143063103258
1431;288606;2023-07-27 15:00:49.000;0.38146862766269696
2664;288606;2023-07-28 15:02:28.000;0.4985920273364723
2803;288606;2023-07-28 15:03:36.000;0.3120095194293128
2489;288606;2023-07-28 15:04:02.000;0.8018191467622006
2660;288606;2023-07-29 14:57:29.000;0.2898567218656403
1080;288606;2023-07-29 14:57:32.000;0.13226194572969016
2680;288606;2023-07-29 14:57:42.000;0.21768225128129384
2011;288606;2023-07-29 14:57:47.000;0.07674783921751922
292;288606;2023-07-29 14:57:48.000;0.5079937387249458
325;288606;2023-07-29 14:57:55.000;0.09885423929144403
1170;288606;2023-07-29 14:58:14.000;0.31944327381681886
566;288606;2023-07-29 14:58:31.000;0.06572979137710347
708;288606;2023-07-29 14:58:51.000;0.20041236293695472
1539;288606;2023-07-29 14:58:52.000;0.40559024706144226
2923;288606;2023-07-29 14:59:05.000;0.05484847151489537
2506;288606;2023-07-29 14:59:11.000;0.11725709086046744
2553;288606;2023-07-29 14:59:18.000;0.12870825814363437
1717;288606;2023-07-30 14:57:11.000;0.028578997920029044
872;288606;2023-07-30 14:57:11.000;0.04388828360395276
2664;288606;2023-07-30 14:57:33.000;0.6626207644510438
2019;288606;2023-07-30 14:57:45.000;0.07393612499959258
1118;288606;2023-07-30 14:57:50.000;0.0865890240624379
1129;288606;2023-07-30 14:57:53.000;0.05904018135072892
356;288606;2023-07-30 14:57:53.000;0.06055947987474668
1422;288606;2023-07-30 14:58:20.000;0.04391298571492422
2907;288606;2023-07-30 14:58:41.000;0.14407910231116114
824;288606;2023-07-30 14:58:54.000;0.0627068803146133
84;288606;2023-07-31 14:57:24.000;0.053617699946071316
1091;288606;2023-07-31 14:57:45.000;0.026914851314790038
566;288606;2023-07-31 14:58:26.000;0.08957758511423185
1512;288606;2023-07-31 14:58:53.000;0.08936866654534324
279;288606;2023-07-31 14:59:14.000;0.1600642065770405
2011;288606;2023-07-31 14:59:37.000;0.07734850197176173
2430;288606;2023-07-31 14:59:40.000;0.0744855274843931
715;288606;2023-07-31 14:59:57.000;0.05825423604953546
125;288606;2023-07-31 15:00:19.000;0.10030679358651835
2103;288606;2023-07-31 15:00:37.000;0.1433268350363711
2893;288606;2023-08-01 14:58:44.000;0.05391982912864672
2489;288606;2023-08-01 14:58:46.000;0.045216010963920986
270;288606;2023-08-01 14:58:50.000;0.032562057043839035
1118;288606;2023-08-01 14:58:51.000;0.13567869860671822
2019;288606;2023-08-01 14:58:52.000;0.09976228897867657
2567;288606;2023-08-01 14:59:51.000;0.09177574539586994
2472;288606;2023-08-01 15:00:03.000;0.045568656112622466
2923;288606;2023-08-02 14:58:04.000;0.23918687310956935
1175;288606;2023-08-02 14:58:10.000;0.09154965452555405
2568;288606;2023-08-02 14:58:40.000;0.06680910391242494
125;288606;2023-08-02 14:58:42.000;0.1309057529215201
2553;288606;2023-08-02 14:58:48.000;0.08052307609643244
2730;288606;2023-08-02 14:59:06.000;0.129620198707467
2223;288606;2023-08-02 14:59:07.000;0.058533350980504203
1170;288606;2023-08-02 14:59:13.000;0.2017792519085696
2855;288606;2023-08-02 14:59:19.000;0.05686414893677601
2660;288606;2023-08-02 14:59:21.000;0.29335254841980674
1512;288606;2023-08-03 14:57:10.000;0.048095799872536774
2019;288606;2023-08-03 14:57:42.000;0.23275777752003687
566;288606;2023-08-03 14:57:51.000;0.05360631060086669
2896;288606;2023-08-03 14:58:34.000;0.1914655570609741
63;288606;2023-08-03 14:58:53.000;0.0659412883910002
1717;288606;2023-08-03 14:58:57.000;0.04274964793959377
1539;288606;2023-08-03 14:59:17.000;0.0953455766563055
2708;288606;2023-08-04 14:57:14.000;0.1408639216464689
702;288606;2023-08-04 14:57:27.000;0.3349677320920441
618;288606;2023-08-04 14:57:34.000;0.20101138052600995
1159;288606;2023-08-04 14:57:35.000;0.42361763150733045
2893;288606;2023-08-04 14:57:49.000;0.08705161955595066
2664;288606;2023-08-04 14:58:18.000;0.27932244719459615
2489;288606;2023-08-04 14:58:27.000;0.18809728511379936
381;288606;2023-08-04 14:58:55.000;0.049465267894763645
84;288783;2023-07-22 14:57:48.000;0.6413106042457002
2923;288783;2023-07-22 15:01:38.000;0.04397954064709108
325;288783;2023-07-23 14:57:52.000;0.30012478603783255
1712;288783;2023-07-23 15:00:57.000;0.4335573598804317
63;288783;2023-07-24 14:57:11.000;0.5312324449878227
356;288783;2023-07-24 14:58:06.000;0.45688196640564754
2489;288783;2023-07-24 14:58:54.000;0.3232351781636753
2299;288783;2023-07-27 14:58:32.000;0.16992057555564363
1717;288783;2023-07-27 15:01:38.000;0.1512055619112544
1717;288783;2023-07-31 14:58:29.000;0.025134458308296737
1512;288783;2023-07-31 14:58:59.000;0.05740903189547846
2803;288783;2023-07-31 15:05:47.000;0.06455885834072943
2950;288783;2023-07-31 15:06:56.000;0.0667797164941987
1118;288783;2023-08-01 14:58:15.000;0.11840290923679016
1896;288783;2023-08-01 14:58:34.000;0.04074658994470211
2489;288783;2023-08-01 14:58:42.000;0.07903993165340598
566;288783;2023-08-02 14:57:49.000;0.09457147864479196
325;288783;2023-08-02 14:58:12.000;0.04161235740902797
390;288783;2023-08-02 14:58:29.000;0.06891019405801553
2459;288783;2023-08-02 14:59:00.000;0.2254344578636551
2950;288783;2023-08-03 14:57:15.000;0.09761251309423856
2705;288783;2023-08-03 14:57:25.000;0.09009438306222987
63;288783;2023-08-03 14:57:39.000;0.09153199371102673
2568;288783;2023-08-03 14:57:45.000;0.049521720763757784
1717;288783;2023-08-03 14:57:50.000;0.02835389735522214
2567;288783;2023-08-03 14:57:53.000;0.11008865419405574
111;288783;2023-08-03 14:58:09.000;0.06861601418394735
2803;288783;2023-08-03 14:58:31.000;0.10885189010094319
279;288783;2023-08-03 14:58:37.000;0.20652202941502962
1606;288783;2023-08-04 14:57:22.000;0.14683812359272364
2489;288783;2023-08-04 14:57:25.000;0.04298045769043031
999;288783;2023-08-04 14:57:41.000;0.0750726793010444
390;288783;2023-08-04 14:58:21.000;0.06206307658741952
1896;288783;2023-08-04 14:58:39.000;0.09065810218837866
873;288920;2023-07-31 15:00:07.000;0.13386751720815293
873;288920;2023-08-04 14:58:04.000;0.14042588662592054
2219;289117;2023-07-22 14:59:01.000;0.7760844039609738
715;289117;2023-07-22 14:59:12.000;0.10355559687219622
824;289117;2023-07-22 14:59:27.000;0.3698163082029219
2011;289117;2023-07-23 14:57:41.000;0.16770447335760374
2640;289117;2023-07-23 14:59:17.000;0.23519217240113147
2950;289117;2023-07-23 15:00:54.000;0.32802936665087734
2283;289117;2023-07-23 15:31:53.367;0.2012058745467632
872;289117;2023-07-24 14:59:17.000;0.8963855256241626
999;289117;2023-07-24 14:59:37.000;0.7916684281007551
1170;289117;2023-07-24 15:00:34.000;0.553057590132959
2070;289117;2023-07-24 15:40:54.383;0.07887566746754364
2083;289117;2023-07-24 16:10:40.973;0.46891454433053126
1736;289117;2023-07-25 14:57:12.000;0.30730225275974066
1896;289117;2023-07-25 14:57:33.000;0.3721222893347159
270;289117;2023-07-25 14:57:43.000;0.026975201213807573
279;289117;2023-07-25 14:57:51.000;0.5253803876341812
356;289117;2023-07-25 14:58:04.000;0.8365796991027679
2354;289117;2023-07-25 14:58:28.000;0.08123012471734685
1118;289117;2023-07-25 15:00:14.000;0.07215297807824865
2772;289117;2023-07-25 15:00:42.000;0.04812682087927683
1512;289117;2023-07-25 15:01:01.000;0.8415709195502954
2893;289117;2023-07-25 15:01:13.000;0.31228513361581917
292;289117;2023-07-26 14:58:02.000;0.6389606706715562
824;289117;2023-07-26 14:59:20.000;0.2809246692771177
1923;289117;2023-07-27 14:57:49.000;0.3575744862443939
2223;289117;2023-07-27 14:58:23.000;0.03341548826170279
566;289117;2023-07-27 14:58:42.000;0.09704430876676032
2923;289117;2023-07-27 15:01:06.000;0.06429102033882457
2730;289117;2023-07-28 15:03:23.000;0.6082228389909039
873;289117;2023-07-28 15:48:39.000;0.2173200440712766
961;289117;2023-07-28 15:48:46.000;0.11283939211849545
1083;289117;2023-07-28 15:49:07.000;0.2705472404259387
2686;289117;2023-07-29 14:57:50.000;0.11572798591233482
1213;289117;2023-07-29 14:58:29.000;0.1905042746606626
708;289117;2023-07-29 14:58:55.000;0.022290941943062737
2923;289117;2023-07-29 14:59:04.000;0.09271696487455346
776;289117;2023-07-29 14:59:11.000;0.11661047576797083
2945;289117;2023-07-29 14:59:18.000;0.09780838228310205
872;289117;2023-07-30 14:57:10.000;0.1055552364867531
2664;289117;2023-07-30 14:57:35.000;0.4892321047476804
2011;289117;2023-07-30 14:57:40.000;0.055083328953566026
2019;289117;2023-07-30 14:57:46.000;0.07616197907321702
2893;289117;2023-07-30 14:58:34.000;0.03109617144671891
2219;289117;2023-07-31 14:57:12.000;0.05399147190231251
1091;289117;2023-07-31 14:57:20.000;0.040166160609409224
2148;289117;2023-07-31 14:57:41.000;0.16891347149625618
558;289117;2023-07-31 14:57:46.000;0.14107563523109412
279;289117;2023-07-31 14:57:54.000;0.33478754285792434
390;289117;2023-07-31 14:58:32.000;0.02529471566458444
356;289117;2023-07-31 14:59:06.000;0.043454425097510394
999;289117;2023-07-31 14:59:27.000;0.06949779591388855
708;289117;2023-07-31 14:59:47.000;0.017837814991174407
2103;289117;2023-07-31 14:59:50.000;0.12371343238691107
2923;289117;2023-07-31 15:06:32.000;0.05330368087014245
2950;289117;2023-07-31 15:06:56.000;0.07780530938376003
872;289117;2023-08-01 14:57:36.000;0.0504711193670983
2019;289117;2023-08-01 14:57:43.000;0.08570136768555106
157;289117;2023-08-01 14:57:51.000;0.08140571052413262
2872;289117;2023-08-01 14:58:45.000;0.0546679811641781
2567;289117;2023-08-01 14:58:56.000;0.1333866770857257
2256;289117;2023-08-02 14:57:06.000;0.04510195251185797
279;289117;2023-08-02 14:57:16.000;0.2517070984374589
2223;289117;2023-08-02 14:57:18.000;0.21917522455109215
1129;289117;2023-08-02 14:57:21.000;0.050829400784007564
776;289117;2023-08-02 14:57:38.000;0.0696868760257971
1170;289117;2023-08-02 14:57:41.000;0.12326393513380218
558;289117;2023-08-02 14:57:53.000;0.0993294470021581
270;289117;2023-08-02 14:57:57.000;0.056679608436527945
2430;289117;2023-08-02 14:58:56.000;0.06549007491246558
873;289117;2023-08-03 14:57:10.000;0.21310156127362503
999;289117;2023-08-03 14:57:22.000;0.06987320259210779
2354;289117;2023-08-03 14:57:22.000;0.03354768281428214
756;289117;2023-08-03 14:57:25.000;0.03970160636557948
125;289117;2023-08-03 14:57:30.000;0.12491652048772456
1431;289117;2023-08-03 14:57:44.000;0.06047931601730143
1213;289117;2023-08-03 14:57:52.000;0.20298321033234032
715;289117;2023-08-03 14:58:00.000;0.07683707013780278
1796;289117;2023-08-03 14:58:03.000;0.0789783922426789
157;289117;2023-08-03 14:58:37.000;0.09258882307454233
2803;289117;2023-08-03 14:59:09.000;0.14611161410100884
735;289117;2023-08-03 15:58:43.297;0.2569452117409916
1159;289117;2023-08-04 14:57:20.000;0.26038913110320433
2923;289117;2023-08-04 14:57:20.000;0.18769316129352204
776;289117;2023-08-04 14:57:23.000;0.09038168632547851
2430;289117;2023-08-04 14:57:25.000;0.048445761484832144
961;289117;2023-08-04 14:57:29.000;0.0606400943662537
2772;289117;2023-08-04 14:57:29.000;0.035647194235536556
1881;289117;2023-08-04 14:57:32.000;0.6283719879092595
2893;289117;2023-08-04 14:57:37.000;0.03793738879548326
1512;289117;2023-08-04 14:57:39.000;0.06777992513485667
2907;289117;2023-08-04 14:57:39.000;0.10680885937305205
1099;289117;2023-08-04 14:57:54.000;0.09490067401785132
2670;289117;2023-08-04 14:58:03.000;0.047009517578911426
921;289117;2023-08-04 14:58:07.000;0.04099636719382867
2872;289117;2023-08-04 14:58:09.000;0.0470404406942026
773;289117;2023-08-04 15:08:08.963;0.09077167329441775
1170;289136;2023-07-22 15:00:29.000;0.8328459088612894
1535;289136;2023-07-22 15:00:54.000;0.45575034280235155
1598;289136;2023-07-22 15:01:05.000;0.02900048216242428
1512;289136;2023-07-23 15:00:24.000;0.6263659772849826
63;289136;2023-07-24 14:57:09.000;0.3566425015113041
1736;289136;2023-07-24 14:57:16.000;0.4543858121673964
1213;289136;2023-07-24 15:00:42.000;0.0717375152374834
356;289136;2023-07-25 14:58:03.000;0.3987919325321718
2686;289136;2023-07-25 15:00:06.000;0.44297759251996677
1129;289136;2023-07-25 15:00:15.000;0.4360743042806475
1131;289136;2023-07-25 15:00:21.000;0.11361262819391538
1431;289136;2023-07-25 15:00:56.000;0.3269691732662845
1598;289136;2023-07-25 15:01:28.000;0.03932569078954563
157;289136;2023-07-26 14:57:33.000;0.31229782386523447
276;289136;2023-07-26 14:57:48.000;0.03908250064066661
2489;289136;2023-07-26 14:58:57.000;0.7827827397992503
2567;289136;2023-07-26 14:59:19.000;0.4768895938322245
1736;289136;2023-07-27 14:57:12.000;0.3112935403342183
2011;289136;2023-07-27 14:57:58.000;0.24113413515312457
2148;289136;2023-07-27 14:58:11.000;0.19269662009825458
559;289136;2023-07-27 14:58:37.000;0.28937119781443943
921;289136;2023-07-27 14:59:34.000;0.24290505390677047
1083;289136;2023-07-27 14:59:56.000;0.28524065412293914
2708;289136;2023-07-27 15:00:17.000;0.2765595694829148
2803;289136;2023-07-27 15:00:39.000;0.4744271065005375
1431;289136;2023-07-27 15:00:47.000;0.41212564849241445
2945;289136;2023-07-27 15:01:15.000;0.14198245050509953
356;289136;2023-07-28 15:02:40.000;0.35929540023473844
2172;289136;2023-07-28 15:03:18.000;0.05577877181651951
1131;289136;2023-07-28 15:49:26.000;0.17906635499704007
1598;289136;2023-07-28 15:50:17.000;0.01918058288737927
84;289136;2023-07-29 14:57:13.000;0.09579500012174759
2103;289136;2023-07-29 14:58:04.000;0.2333903899014559
2730;289136;2023-07-29 14:58:13.000;0.16283397429019095
1175;289136;2023-07-29 14:58:20.000;0.20006852358910768
2019;289136;2023-07-30 14:57:44.000;0.08233561096390918
2811;289136;2023-07-30 14:58:22.000;0.04717341637658269
702;289136;2023-07-30 14:58:32.000;0.04270595377249364
2686;289136;2023-07-31 14:57:57.000;0.10610191524508883
2172;289136;2023-07-31 14:59:23.000;0.05419153805720123
1118;289136;2023-07-31 15:00:22.000;0.0788219927672016
1431;289136;2023-08-01 14:57:52.000;0.06417649454217213
270;289136;2023-08-01 14:58:22.000;0.04033125618206267
381;289136;2023-08-01 14:58:57.000;0.07016591553184305
1539;289136;2023-08-01 14:58:59.000;0.07175733044047511
702;289136;2023-08-02 14:57:49.000;0.052669983378268136
2772;289136;2023-08-02 14:58:25.000;0.04107435894539568
1535;289136;2023-08-02 14:58:51.000;0.062357463465250534
1083;289136;2023-08-02 14:59:04.000;0.1006072356874008
2660;289136;2023-08-02 14:59:18.000;0.10079796290108561
2567;289136;2023-08-02 14:59:19.000;0.0996467429432291
2472;289136;2023-08-02 14:59:33.000;0.04931077065782216
1431;289136;2023-08-03 14:58:18.000;0.07297084871370473
356;289136;2023-08-03 14:58:24.000;0.03879024336852977
2726;289136;2023-08-03 14:58:25.000;0.10671003443383745
1118;289136;2023-08-03 14:59:11.000;0.06557531210309235
157;289136;2023-08-03 14:59:22.000;0.06255194015805769
84;289136;2023-08-04 14:58:50.000;0.0603727301557689
1598;289136;2023-08-04 14:58:53.000;0.024443022624877755
2686;289145;2023-07-22 15:00:41.000;0.725938973979971
1391;289145;2023-07-22 15:38:12.857;0.08152335763007154
367;289145;2023-07-23 14:58:00.000;0.3160059824487588
2497;289145;2023-07-23 14:58:42.000;0.8509592880260842
2568;289145;2023-07-23 14:59:00.000;0.9177119220802405
2517;289145;2023-07-25 14:59:08.000;0.1171932790663305
2659;289145;2023-07-25 14:59:38.000;0.5526015042815062
2706;289145;2023-07-25 15:00:14.000;0.33860309090594415
2730;289145;2023-07-25 15:00:41.000;0.8436291622548666
